bmrb_id,query_orf_subid,pdb_id,subject_orf_subid,match_size,number_gaps,number_identities,query_orf_match_start
5882,C1q_monomer,1ub1,A,16,1,11,2
5882,C1q_monomer,1ncu,,24,1,12,1
5882,C1q_monomer,1nct,,24,1,12,1
5882,C1q_monomer,1xpw,A,82,13,20,2
5884,HBP1,1v06,A,138,0,138,1
5885,DOCK23,1pzr,B,60,0,60,61
5885,DOCK23,1pzr,A,60,0,60,61
5885,DOCK23,1pzq,B,60,0,60,1
5885,DOCK23,1pzq,A,60,0,60,1
5885,DOCK23,1ovq,A,40,1,14,5
5891,Sso10a_monomer,1xsx,B,95,0,95,1
5891,Sso10a_monomer,1xsx,A,95,0,95,1
5892,Sso10b2_monomer,2a2y,B,89,0,89,1
5892,Sso10b2_monomer,2a2y,A,89,0,89,1
5892,Sso10b2_monomer,1y9x,B,88,6,30,6
5892,Sso10b2_monomer,1y9x,A,88,6,30,6
5893,CAM,1sy9,A,148,0,139,16
5893,CAM,1nwd,A,148,0,139,16
5893,CAM,1mux,,148,0,139,16
5893,CAM,1ckk,A,148,0,139,16
5893,CAM,1cff,A,148,0,139,16
5893,CAM,1cfd,,148,0,139,16
5893,CAM,1cfc,,148,0,139,16
5893,CAM,1dmo,,148,0,138,16
5893,CAM,2bbn,A,148,0,138,16
5893,CAM,2bbm,A,148,0,138,16
5893,CAM,1lkj,A,145,1,88,16
5893,CAM,1tnx,,145,3,74,19
5893,CAM,1tnx,,74,0,33,88
5893,CAM,1tnx,,78,0,26,10
5893,CAM,1tnw,,145,3,74,19
5893,CAM,1tnw,,74,0,33,88
5893,CAM,1tnw,,78,0,26,10
5893,CAM,1sw8,A,79,0,75,16
5893,CAM,1sw8,A,65,0,32,99
5893,CAM,1aj4,,148,4,74,17
5893,CAM,1aj4,,78,0,24,10
5893,CAM,1aj4,,68,1,29,95
5893,CAM,1la0,A,148,4,74,17
5893,CAM,1la0,A,78,0,24,10
5893,CAM,1la0,A,68,1,29,95
5893,CAM,1j7o,A,76,0,73,16
5893,CAM,1j7o,A,65,0,31,99
5893,CAM,1f70,A,76,0,73,16
5893,CAM,1f70,A,65,0,31,99
5893,CAM,1ak8,,76,0,73,15
5893,CAM,1ak8,,76,3,35,91
5893,CAM,1cmg,,73,0,67,91
5893,CAM,1cmg,,65,0,30,26
5893,CAM,1cmf,,73,0,67,91
5893,CAM,1cmf,,65,0,30,26
5893,CAM,1j7p,A,67,0,61,97
5893,CAM,1j7p,A,65,0,30,26
5893,CAM,1f71,A,67,0,61,97
5893,CAM,1f71,A,65,0,30,26
5893,CAM,1ggw,A,138,7,58,27
5893,CAM,1ggw,A,62,1,19,26
5893,CAM,1s6i,A,145,3,56,16
5893,CAM,1s6i,A,61,2,25,30
4892,S100A4,1m31,B,101,0,101,1
4892,S100A4,1m31,A,101,0,101,1
4892,S100A4,2cnp,B,92,2,47,1
4892,S100A4,2cnp,A,92,2,47,1
4892,S100A4,1jwd,B,92,2,47,1
4892,S100A4,1jwd,A,92,2,47,1
4892,S100A4,1cnp,B,92,2,47,1
4892,S100A4,1cnp,A,92,2,47,1
4892,S100A4,1a03,B,92,2,47,1
4892,S100A4,1a03,A,92,2,47,1
4892,S100A4,1k2h,B,86,0,44,5
4892,S100A4,1k2h,A,86,0,44,5
4892,S100A4,1psb,B,87,0,44,5
4892,S100A4,1psb,A,87,0,44,5
4892,S100A4,1cfp,B,87,0,44,5
4892,S100A4,1cfp,A,87,0,44,5
4892,S100A4,1xyd,B,87,0,43,5
4892,S100A4,1xyd,A,87,0,43,5
4892,S100A4,1sym,B,87,0,43,5
4892,S100A4,1sym,A,87,0,43,5
4892,S100A4,1qlk,B,87,0,43,5
4892,S100A4,1qlk,A,87,0,43,5
4892,S100A4,1mwn,B,87,0,43,5
4892,S100A4,1mwn,A,87,0,43,5
4892,S100A4,1dt7,B,87,0,43,5
4892,S100A4,1dt7,A,87,0,43,5
4892,S100A4,1b4c,B,87,0,43,5
4892,S100A4,1b4c,A,87,0,43,5
4892,S100A4,1uwo,B,87,0,42,5
4892,S100A4,1uwo,A,87,0,42,5
4892,S100A4,1mq1,B,87,0,42,5
4892,S100A4,1mq1,A,87,0,42,5
4892,S100A4,1ozo,B,87,0,37,5
4892,S100A4,1ozo,A,87,0,37,5
4892,S100A4,1nsh,B,85,0,27,6
4892,S100A4,1nsh,A,85,0,27,6
4892,S100A4,1cb1,,79,5,34,6
4892,S100A4,1yuu,B,71,3,27,5
4892,S100A4,1yuu,A,71,3,27,5
4892,S100A4,1yut,B,71,3,27,5
4892,S100A4,1yut,A,71,3,27,5
4892,S100A4,1yus,B,71,3,27,5
4892,S100A4,1yus,A,71,3,27,5
4892,S100A4,1yur,B,71,3,27,5
4892,S100A4,1yur,A,71,3,27,5
4892,S100A4,2bcb,,79,7,33,7
4892,S100A4,2bca,,79,7,33,7
4892,S100A4,1clb,,79,7,33,7
4892,S100A4,1cdn,,79,7,33,7
4892,S100A4,1b1g,A,79,7,33,7
4892,S100A4,1ksm,A,78,3,30,6
4892,S100A4,1kqv,A,78,3,30,6
4892,S100A4,1n65,A,77,3,30,7
4892,S100A4,1boc,,77,3,30,7
4892,S100A4,1kcy,A,77,3,30,7
4892,S100A4,1d1o,A,77,3,29,7
4892,S100A4,1bod,,77,5,30,7
4892,S100A4,1oqp,A,36,0,12,40
4892,S100A4,1sw8,A,47,3,13,37
4892,S100A4,1jsa,,67,4,15,13
4892,S100A4,1iku,,67,4,15,13
4892,S100A4,1snl,A,58,11,15,29
4892,S100A4,1tnx,,54,6,17,22
4892,S100A4,1tnw,,54,6,17,22
4892,S100A4,1jc2,A,54,6,17,22
4892,S100A4,3ctn,,33,0,10,47
4892,S100A4,2bbn,A,47,3,12,37
4892,S100A4,2bbm,A,47,3,12,37
4892,S100A4,1sy9,A,47,3,12,37
4892,S100A4,1scv,A,33,0,10,47
4892,S100A4,1sbj,A,33,0,10,47
4892,S100A4,1ozs,A,33,0,10,47
4894,dsRBD3,1ekz,A,76,0,76,3
4894,dsRBD3,1stu,,68,0,68,11
4894,dsRBD3,2cpn,A,67,1,22,10
4894,dsRBD3,1uhz,A,66,1,23,11
4894,dsRBD3,1x48,A,72,2,20,12
4895,Csp,1g6p,A,66,0,66,1
4895,Csp,1nmg,,62,0,41,1
4895,Csp,1nmf,,62,0,41,1
4895,Csp,3mef,A,63,1,37,1
4895,Csp,1h95,A,65,5,29,3
4896,CheY2,1p6u,A,129,0,129,1
4896,CheY2,1p6q,A,129,0,129,1
4896,CheY2,1djm,A,124,0,42,5
4896,CheY2,1cye,,124,0,42,5
4896,CheY2,1cey,,124,0,42,5
4896,CheY2,2fsp,,115,3,39,8
4896,CheY2,1pux,A,115,3,39,8
4896,CheY2,1fsp,,115,3,39,8
4896,CheY2,1ntr,,114,3,37,9
4896,CheY2,1krx,A,114,3,37,9
4896,CheY2,1krw,A,114,3,37,9
4896,CheY2,1j56,A,114,3,37,9
4896,CheY2,1dc8,A,114,3,37,9
4896,CheY2,1dc7,A,114,3,37,9
4898,EEA1,1hyj,A,65,0,65,22
4898,EEA1,1hyi,A,65,0,65,22
4898,EEA1,1z2q,A,60,2,29,24
4898,EEA1,1x4u,A,61,8,22,28
4898,EEA1,1wfk,A,49,1,15,33
4898,EEA1,2a20,A,55,2,16,26
4899,tudor,1g5v,A,88,0,88,4
4900,XBD,1hej,C,88,0,88,1
4900,XBD,1heh,C,88,0,88,1
4900,XBD,2xbd,,83,0,59,4
4900,XBD,1xbd,,83,0,59,4
4900,XBD,1e5c,A,83,0,58,4
4900,XBD,1e5b,A,83,0,58,4
4900,XBD,1exh,,89,13,25,13
4900,XBD,1exg,,89,13,25,13
4900,XBD,1wkt,,74,9,17,1
4901,p62_monomer,1pfj,A,108,0,108,3
4901,p62_monomer,1mke,A,38,2,16,73
4901,p62_monomer,1ydu,A,33,0,12,53
4902,SH2_domain,1rja,A,100,0,100,1
4902,SH2_domain,3hck,,101,5,39,1
4902,SH2_domain,1x0n,A,92,2,40,1
4902,SH2_domain,1qg1,E,92,2,40,1
4902,SH2_domain,1fhs,,90,2,39,3
4902,SH2_domain,1aou,F,103,5,36,1
4902,SH2_domain,1aot,F,103,5,36,1
4902,SH2_domain,1ghu,,89,2,38,4
4902,SH2_domain,1blk,,99,4,36,2
4902,SH2_domain,1blj,,99,4,36,2
4902,SH2_domain,1hct,B,102,7,38,1
4902,SH2_domain,1hcs,B,102,7,38,1
4902,SH2_domain,1oo4,A,85,4,30,4
4902,SH2_domain,1oo3,A,85,4,30,4
4902,SH2_domain,1mw4,A,83,4,30,4
4902,SH2_domain,1fu6,A,85,4,30,4
4902,SH2_domain,1fu5,A,85,4,30,4
4902,SH2_domain,1ab2,,96,4,33,4
4902,SH2_domain,2pnb,,85,4,30,4
4902,SH2_domain,2pna,,85,4,30,4
4902,SH2_domain,1csz,A,96,1,30,3
4902,SH2_domain,1csy,A,96,1,30,3
4902,SH2_domain,1ju5,A,52,2,25,4
4902,SH2_domain,2cs0,A,99,5,32,4
4902,SH2_domain,2crh,A,83,3,26,4
4902,SH2_domain,1tce,A,80,6,26,2
4902,SH2_domain,1x6c,A,91,11,30,1
4902,SH2_domain,1z3k,A,92,6,24,4
4902,SH2_domain,1lun,A,87,10,27,4
4902,SH2_domain,1lum,A,87,10,27,4
4902,SH2_domain,1luk,A,87,10,27,4
4902,SH2_domain,1lui,A,87,10,27,4
4902,SH2_domain,2eu0,A,87,10,27,4
4902,SH2_domain,2etz,A,87,10,27,4
4905,Snase,1rkn,A,110,0,110,1
4905,Snase,1jor,A,110,0,109,1
4905,Snase,1joq,A,110,0,109,1
4905,Snase,1joo,A,110,0,109,1
4905,Snase,1jok,A,110,0,109,1
4905,Snase,2sob,,103,0,101,1
4906,IF1,1hf9,B,41,0,41,1
4906,IF1,1hf9,A,41,0,41,1
4907,phospholamban,1fjp,A,52,0,52,1
4907,phospholamban,1fjk,A,52,0,52,1
4907,phospholamban,1zll,E,52,0,49,1
4907,phospholamban,1zll,D,52,0,49,1
4907,phospholamban,1zll,C,52,0,49,1
4907,phospholamban,1zll,B,52,0,49,1
4907,phospholamban,1zll,A,52,0,49,1
4907,phospholamban,1n7l,A,52,0,49,1
4907,phospholamban,1plp,,24,0,24,1
4907,phospholamban,1jdm,A,23,0,9,27
4908,ERp57,1xtx,A,110,5,62,2
4908,ERp57,1x5c,A,115,1,53,2
4908,ERp57,1mek,,107,3,46,6
4908,ERp57,1x5d,A,108,5,43,2
4908,ERp57,1x5e,A,108,8,37,2
4908,ERp57,1m7t,A,61,4,24,22
4908,ERp57,1trw,,70,4,26,22
4908,ERp57,1trv,,70,4,26,22
4908,ERp57,1tru,,70,4,26,22
4908,ERp57,1trs,,70,4,26,22
4908,ERp57,1dby,A,78,1,25,12
4908,ERp57,1quw,A,100,15,26,13
4908,ERp57,1gl8,A,79,3,25,6
4908,ERp57,4trx,,70,4,25,22
4908,ERp57,3trx,,70,4,25,22
4908,ERp57,1xob,A,71,3,22,12
4908,ERp57,1xoa,,71,3,22,12
4908,ERp57,1xfl,A,74,5,25,20
4908,ERp57,1mdk,A,70,4,25,22
4908,ERp57,1mdj,A,70,4,25,22
4908,ERp57,1mdi,A,70,4,25,22
4908,ERp57,1cqh,A,70,4,25,22
4908,ERp57,1cqg,A,70,4,25,22
4908,ERp57,1rqm,A,100,15,24,13
4908,ERp57,1wmj,A,83,10,26,8
4908,ERp57,1ti3,A,62,4,20,23
4908,ERp57,1tof,,46,2,14,21
4908,ERp57,2b5y,A,47,0,14,23
4908,ERp57,2b5x,A,47,0,14,23
4908,ERp57,1okd,A,44,0,12,16
4909,galectin-3C,1x50,A,139,6,48,1
4910,HF6478_monomer,1hdl,A,55,0,55,1
4910,HF6478_monomer,1uuc,A,55,0,53,1
4910,HF6478_monomer,1h0z,A,50,0,15,6
4910,HF6478_monomer,1uvg,A,41,1,15,4
4910,HF6478_monomer,1uvf,A,41,1,15,4
4910,HF6478_monomer,2bus,,46,4,14,8
4910,HF6478_monomer,1bus,,46,4,14,8
4911,DLC8,1f96,B,89,0,89,1
4911,DLC8,1f96,A,89,0,89,1
4911,DLC8,1f95,B,89,0,89,1
4911,DLC8,1f95,A,89,0,89,1
4911,DLC8,1f3c,B,89,0,89,1
4911,DLC8,1f3c,A,89,0,89,1
4911,DLC8,1rhw,A,89,0,84,1
4911,DLC8,1re6,B,89,0,83,1
4911,DLC8,1re6,A,89,0,83,1
4911,DLC8,1pwj,A,89,0,83,1
4911,DLC8,1pwk,A,91,2,83,1
4912,DLC8,1f96,B,89,0,89,1
4912,DLC8,1f96,A,89,0,89,1
4912,DLC8,1f95,B,89,0,89,1
4912,DLC8,1f95,A,89,0,89,1
4912,DLC8,1f3c,B,89,0,89,1
4912,DLC8,1f3c,A,89,0,89,1
4912,DLC8,1rhw,A,89,0,84,1
4912,DLC8,1re6,B,89,0,83,1
4912,DLC8,1re6,A,89,0,83,1
4912,DLC8,1pwj,A,89,0,83,1
4912,DLC8,1pwk,A,91,2,83,1
4914,vMIP-II,1vmp,A,71,0,71,1
4914,vMIP-II,1hhv,A,71,0,71,1
4914,vMIP-II,1hfn,A,71,0,71,1
4914,vMIP-II,1hfg,A,71,0,71,1
4914,vMIP-II,1b53,B,63,0,33,8
4914,vMIP-II,1b53,A,63,0,33,8
4914,vMIP-II,1b50,B,63,0,33,8
4914,vMIP-II,1b50,A,63,0,33,8
4914,vMIP-II,1hun,B,59,0,28,8
4914,vMIP-II,1hun,A,59,0,28,8
4914,vMIP-II,1hum,B,59,0,28,8
4914,vMIP-II,1hum,A,59,0,28,8
4914,vMIP-II,1je4,A,59,0,28,8
4914,vMIP-II,1g91,A,61,0,29,11
4914,vMIP-II,2hcc,,61,0,30,6
4914,vMIP-II,1rto,B,59,0,24,11
4914,vMIP-II,1rto,A,59,0,24,11
4914,vMIP-II,1rtn,B,59,0,24,11
4914,vMIP-II,1rtn,A,59,0,24,11
4914,vMIP-II,1hrj,B,59,0,24,11
4914,vMIP-II,1hrj,A,59,0,24,11
4914,vMIP-II,1g2t,A,56,0,25,11
4914,vMIP-II,1g2s,A,56,0,25,11
4914,vMIP-II,1eih,A,60,1,22,8
4914,vMIP-II,1eig,A,60,1,22,8
4914,vMIP-II,1el0,A,57,0,18,10
4914,vMIP-II,2eot,,60,1,23,8
4914,vMIP-II,1eot,,60,1,23,8
4914,vMIP-II,1ncv,B,57,1,20,11
4914,vMIP-II,1ncv,A,57,1,20,11
4914,vMIP-II,1bo0,,57,1,20,11
4914,vMIP-II,1ha6,A,63,2,20,11
4914,vMIP-II,1don,B,60,1,21,8
4914,vMIP-II,1don,A,60,1,21,8
4914,vMIP-II,1dom,B,60,1,21,8
4914,vMIP-II,1dom,A,60,1,21,8
4914,vMIP-II,1b2t,A,63,2,21,6
4914,vMIP-II,1j9o,A,57,2,18,10
4914,vMIP-II,1j8i,A,57,2,18,10
4914,vMIP-II,2il8,B,31,0,8,35
4914,vMIP-II,2il8,A,31,0,8,35
4914,vMIP-II,1ilq,B,31,0,8,35
4914,vMIP-II,1ilq,A,31,0,8,35
4914,vMIP-II,1ilp,B,31,0,8,35
4914,vMIP-II,1ilp,A,31,0,8,35
4914,vMIP-II,1il8,B,31,0,8,35
4914,vMIP-II,1il8,A,31,0,8,35
4914,vMIP-II,1ikm,,31,0,8,35
4914,vMIP-II,1ikl,,31,0,8,35
4914,vMIP-II,1mi2,B,37,0,12,30
4914,vMIP-II,1mi2,A,37,0,12,30
4914,vMIP-II,1msh,B,32,0,10,35
4914,vMIP-II,1msh,A,32,0,10,35
4914,vMIP-II,1msg,B,32,0,10,35
4914,vMIP-II,1msg,A,32,0,10,35
4914,vMIP-II,1mgs,B,32,0,10,35
4914,vMIP-II,1mgs,A,32,0,10,35
4914,vMIP-II,1rod,B,32,0,9,35
4914,vMIP-II,1rod,A,32,0,9,35
4914,vMIP-II,1qnk,B,32,0,9,35
4914,vMIP-II,1qnk,A,32,0,9,35
4915,PABC,1g9l,A,144,0,144,1
4915,PABC,1jh4,A,93,0,93,52
4915,PABC,1jgn,A,93,0,93,52
4915,PABC,1nmr,A,78,2,38,48
4915,PABC,1ifw,A,71,2,25,64
4916,PACAP21,1gea,A,20,0,20,1
4917,rLTP,1bv2,,91,0,91,1
4917,rLTP,1afh,,92,1,72,1
4917,rLTP,1lip,,90,0,57,1
4917,rLTP,1jtb,,90,0,57,1
4917,rLTP,1be2,,90,0,57,1
4917,rLTP,1gh1,A,90,0,55,1
4917,rLTP,1cz2,A,90,0,55,1
4917,rLTP,1t12,A,90,1,51,1
4917,rLTP,1siy,A,91,0,38,1
4917,rLTP,1l6h,A,66,10,22,13
4917,rLTP,1n89,A,72,10,18,8
4917,rLTP,1ha8,A,28,0,12,3
4918,pilin,1hpw,A,129,0,129,1
4918,pilin,1z2f,A,34,0,14,53
4919,ERp29,1g7e,A,122,0,122,13
4919,ERp29,1owx,A,16,0,14,1
4919,ERp29,1yxe,A,12,0,12,1
4919,ERp29,1x93,B,12,0,12,1
4919,ERp29,1x93,A,12,0,12,1
4919,ERp29,1vaz,A,12,0,12,1
4919,ERp29,1sjq,A,12,0,12,1
4919,ERp29,1p4w,A,12,0,12,1
4919,ERp29,1hxv,A,12,0,12,1
4920,ERp29,1g7d,A,106,0,106,15
4920,ERp29,1sjq,A,15,0,12,1
4920,ERp29,1p4w,A,15,0,12,1
4920,ERp29,1yxe,A,11,0,11,1
4920,ERp29,1x93,B,11,0,11,1
4920,ERp29,1x93,A,11,0,11,1
4920,ERp29,1vaz,A,11,0,11,1
4920,ERp29,1owx,A,11,0,11,1
4921,px,1g92,A,24,0,24,1
4922,Pc,1tkw,A,99,0,99,1
4922,Pc,2pcf,A,99,0,77,1
4922,Pc,1ylb,B,99,0,77,1
4922,Pc,9pcy,,99,0,78,1
4922,Pc,1plb,,98,2,64,2
4922,Pc,1pla,,98,2,64,2
4922,Pc,1jxf,A,98,5,45,3
4922,Pc,1jxd,A,98,5,45,3
4922,Pc,1j5d,A,98,5,45,3
4922,Pc,1j5c,A,98,5,45,3
4922,Pc,1m9w,A,97,5,45,3
4922,Pc,1tu2,A,100,5,46,3
4922,Pc,1nin,,100,5,46,3
4922,Pc,1fa4,A,100,5,46,3
4922,Pc,2b3i,A,98,4,39,1
4922,Pc,1b3i,A,98,4,39,1
4923,omega-ACTX-Hv2a_monomer,1g9p,A,45,0,45,1
4923,omega-ACTX-Hv2a_monomer,1hp3,A,32,0,32,1
4924,TsTX-Ka,1hp2,A,37,0,37,1
4924,TsTX-Ka,1big,,35,0,21,2
4924,TsTX-Ka,1mtx,,36,1,23,3
4924,TsTX-Ka,1hly,A,36,1,22,3
4924,TsTX-Ka,2ktx,,37,1,23,1
4924,TsTX-Ka,1xsw,A,37,1,23,1
4924,TsTX-Ka,1ktx,,37,1,23,1
4924,TsTX-Ka,1sxm,,35,1,21,3
4924,TsTX-Ka,2bmt,,35,0,18,2
4924,TsTX-Ka,1tsk,,35,0,18,1
4924,TsTX-Ka,1sco,,37,1,22,1
4924,TsTX-Ka,1agt,,35,1,20,3
4924,TsTX-Ka,1bkt,,37,1,21,1
4924,TsTX-Ka,1c56,A,34,0,17,3
4924,TsTX-Ka,1c55,A,34,0,17,3
4924,TsTX-Ka,1m2s,A,34,0,16,3
4924,TsTX-Ka,1lgl,A,31,0,15,6
4924,TsTX-Ka,1j5j,A,31,0,15,6
4924,TsTX-Ka,2crd,,35,0,16,2
4924,TsTX-Ka,2a9h,E,35,0,16,2
4924,TsTX-Ka,1wpd,A,29,0,15,7
4924,TsTX-Ka,1c49,A,30,0,14,7
4924,TsTX-Ka,2pta,,30,0,14,7
4924,TsTX-Ka,1wmt,A,36,0,15,1
4924,TsTX-Ka,1y2p,A,31,0,15,5
4924,TsTX-Ka,1wz5,A,31,0,14,6
4924,TsTX-Ka,1quz,A,31,0,15,5
4924,TsTX-Ka,1lir,,35,0,15,2
4924,TsTX-Ka,1wt7,A,34,0,13,3
4924,TsTX-Ka,1txm,,30,0,13,7
4924,TsTX-Ka,1v56,A,31,0,13,6
4924,TsTX-Ka,1q2k,A,27,1,15,10
4924,TsTX-Ka,1n8m,A,31,0,13,6
4924,TsTX-Ka,1bah,,35,0,14,2
4924,TsTX-Ka,1jlz,A,24,5,13,13
4924,TsTX-Ka,1qky,A,31,0,11,6
4924,TsTX-Ka,1pjv,A,25,1,13,13
4924,TsTX-Ka,1px9,A,24,1,13,12
4924,TsTX-Ka,1ne5,A,24,1,13,12
4924,TsTX-Ka,1l3y,A,16,0,8,22
4925,N-Ada10,1zgw,A,92,0,92,1
4925,N-Ada10,1eyf,A,92,0,92,1
4925,N-Ada10,1adn,,92,0,92,1
4925,N-Ada10,1wpk,A,92,0,89,1
4926,ci2,3ci2,,76,13,63,1
4926,ci2,1cis,,76,11,55,1
4926,ci2,1cir,A,38,0,38,1
4926,ci2,1cir,B,24,0,24,53
4926,ci2,1tin,,76,13,24,1
4926,ci2,1mit,,76,13,24,1
4926,ci2,1egl,,74,14,23,4
4926,ci2,1dwm,A,75,13,22,1
4926,ci2,1hym,A,38,0,15,1
4927,cpCV-N,1n02,A,102,0,102,1
4927,cpCV-N,2ezn,,48,0,46,5
4927,cpCV-N,2ezn,,47,0,45,56
4927,cpCV-N,2ezn,,102,2,42,2
4927,cpCV-N,2ezm,,48,0,46,5
4927,cpCV-N,2ezm,,47,0,45,56
4927,cpCV-N,2ezm,,102,2,42,2
4927,cpCV-N,1l5e,B,48,0,46,5
4927,cpCV-N,1l5e,B,47,0,45,56
4927,cpCV-N,1l5e,B,102,2,42,2
4927,cpCV-N,1l5e,A,48,0,46,5
4927,cpCV-N,1l5e,A,47,0,45,56
4927,cpCV-N,1l5e,A,102,2,42,2
4927,cpCV-N,1j4v,B,48,0,46,5
4927,cpCV-N,1j4v,B,47,0,45,56
4927,cpCV-N,1j4v,B,102,2,42,2
4927,cpCV-N,1j4v,A,48,0,46,5
4927,cpCV-N,1j4v,A,47,0,45,56
4927,cpCV-N,1j4v,A,102,2,42,2
4927,cpCV-N,1iiy,A,48,0,46,5
4927,cpCV-N,1iiy,A,47,0,45,56
4927,cpCV-N,1iiy,A,102,2,42,2
4928,WSTF-PHD,1f62,A,51,0,51,1
4928,WSTF-PHD,1mm3,A,45,3,28,3
4928,WSTF-PHD,1xwh,A,49,3,27,3
4928,WSTF-PHD,1mm2,A,45,3,22,3
4928,WSTF-PHD,1fp0,A,45,3,21,3
4928,WSTF-PHD,1v87,A,31,3,15,20
4928,WSTF-PHD,1wem,A,48,5,15,5
4928,WSTF-PHD,1x4i,A,26,2,12,25
4928,WSTF-PHD,1wes,A,24,2,10,25
4928,WSTF-PHD,1we9,A,49,4,16,2
4928,WSTF-PHD,1weu,A,37,5,14,14
4928,WSTF-PHD,1wen,A,37,5,14,14
4929,Tctex1,1xdx,B,114,0,114,1
4929,Tctex1,1xdx,A,114,0,114,1
4930,TFF1_monomer,1hi7,B,60,0,60,1
4930,TFF1_monomer,1hi7,A,60,0,60,1
4930,TFF1_monomer,1ps2,,60,0,59,1
4930,TFF1_monomer,1pcp,,58,5,24,3
4930,TFF1_monomer,1pcp,,48,2,27,11
4930,TFF1_monomer,1pe3,2,54,5,27,7
4930,TFF1_monomer,1pe3,1,54,5,27,7
4930,TFF1_monomer,1e9t,A,54,5,27,7
4931,DLC8,1f96,B,89,0,89,1
4931,DLC8,1f96,A,89,0,89,1
4931,DLC8,1f95,B,89,0,89,1
4931,DLC8,1f95,A,89,0,89,1
4931,DLC8,1f3c,B,89,0,89,1
4931,DLC8,1f3c,A,89,0,89,1
4931,DLC8,1rhw,A,89,0,84,1
4931,DLC8,1re6,B,89,0,83,1
4931,DLC8,1re6,A,89,0,83,1
4931,DLC8,1pwj,A,89,0,83,1
4931,DLC8,1pwk,A,91,2,83,1
4932,ns-LTP_monomer,1gh1,A,90,0,90,1
4932,ns-LTP_monomer,1cz2,A,90,0,90,1
4932,ns-LTP_monomer,1lip,,90,0,65,1
4932,ns-LTP_monomer,1jtb,,90,0,65,1
4932,ns-LTP_monomer,1be2,,90,0,65,1
4932,ns-LTP_monomer,1bv2,,90,0,55,1
4932,ns-LTP_monomer,1afh,,91,1,53,1
4932,ns-LTP_monomer,1t12,A,90,1,46,1
4932,ns-LTP_monomer,1siy,A,88,0,35,3
4932,ns-LTP_monomer,1l6h,A,67,12,18,13
4932,ns-LTP_monomer,2bid,A,44,1,14,29
4932,ns-LTP_monomer,1n89,A,67,10,16,13
4933,TFF1_mutant,1ps2,,60,0,60,1
4933,TFF1_mutant,1hi7,B,60,0,59,1
4933,TFF1_mutant,1hi7,A,60,0,59,1
4933,TFF1_mutant,1pcp,,49,0,22,3
4933,TFF1_mutant,1pcp,,49,4,27,11
4933,TFF1_mutant,1pe3,2,41,0,23,7
4933,TFF1_mutant,1pe3,1,41,0,23,7
4933,TFF1_mutant,1e9t,A,41,0,23,7
4934,p53_monomer,1hs5,B,33,0,33,1
4934,p53_monomer,1hs5,A,33,0,33,1
4934,p53_monomer,3sak,D,33,0,31,1
4934,p53_monomer,3sak,C,33,0,31,1
4934,p53_monomer,3sak,B,33,0,31,1
4934,p53_monomer,3sak,A,33,0,31,1
4934,p53_monomer,1sal,D,33,0,31,1
4934,p53_monomer,1sal,C,33,0,31,1
4934,p53_monomer,1sal,B,33,0,31,1
4934,p53_monomer,1sal,A,33,0,31,1
4934,p53_monomer,1sak,D,33,0,31,1
4934,p53_monomer,1sak,C,33,0,31,1
4934,p53_monomer,1sak,B,33,0,31,1
4934,p53_monomer,1sak,A,33,0,31,1
4934,p53_monomer,1saj,D,33,0,31,1
4934,p53_monomer,1saj,C,33,0,31,1
4934,p53_monomer,1saj,B,33,0,31,1
4934,p53_monomer,1saj,A,33,0,31,1
4934,p53_monomer,1sai,D,33,0,31,1
4934,p53_monomer,1sai,C,33,0,31,1
4934,p53_monomer,1sai,B,33,0,31,1
4934,p53_monomer,1sai,A,33,0,31,1
4934,p53_monomer,1sah,D,33,0,31,1
4934,p53_monomer,1sah,C,33,0,31,1
4934,p53_monomer,1sah,B,33,0,31,1
4934,p53_monomer,1sah,A,33,0,31,1
4934,p53_monomer,1sag,D,33,0,31,1
4934,p53_monomer,1sag,C,33,0,31,1
4934,p53_monomer,1sag,B,33,0,31,1
4934,p53_monomer,1sag,A,33,0,31,1
4934,p53_monomer,1saf,D,33,0,31,1
4934,p53_monomer,1saf,C,33,0,31,1
4934,p53_monomer,1saf,B,33,0,31,1
4934,p53_monomer,1saf,A,33,0,31,1
4934,p53_monomer,1sae,D,33,0,31,1
4934,p53_monomer,1sae,C,33,0,31,1
4934,p53_monomer,1sae,B,33,0,31,1
4934,p53_monomer,1sae,A,33,0,31,1
4934,p53_monomer,1olh,D,33,0,31,1
4934,p53_monomer,1olh,C,33,0,31,1
4934,p53_monomer,1olh,B,33,0,31,1
4934,p53_monomer,1olh,A,33,0,31,1
4934,p53_monomer,1olg,D,33,0,31,1
4934,p53_monomer,1olg,C,33,0,31,1
4934,p53_monomer,1olg,B,33,0,31,1
4934,p53_monomer,1olg,A,33,0,31,1
4934,p53_monomer,1a1u,C,33,0,30,1
4934,p53_monomer,1a1u,A,33,0,30,1
4934,p53_monomer,1pet,D,31,0,29,2
4934,p53_monomer,1pet,C,31,0,29,2
4934,p53_monomer,1pet,B,31,0,29,2
4934,p53_monomer,1pet,A,31,0,29,2
4934,p53_monomer,1pes,D,31,0,29,2
4934,p53_monomer,1pes,C,31,0,29,2
4934,p53_monomer,1pes,B,31,0,29,2
4934,p53_monomer,1pes,A,31,0,29,2
4935,Af19_monomer,1kvv,A,104,0,104,1
4935,Af19_monomer,1kvn,A,104,0,104,1
4935,Af19_monomer,1q8k,A,84,6,17,13
